call_number,Unnamed: 0,street_number,street_name,lat,url
19-699,523,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-701,524,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-703,525,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-7093,530,397,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=397SPRING%20ST,%20Williamstown%20MA"
19-712,532,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-713,533,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-716,536,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-720,540,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-732,550,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-736,554,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-738,555,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-742,559,54,WHITMAN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=54WHITMAN%20ST,%20Williamstown%20MA"
19-744,561,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-745,562,190,MAIN%20sT,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20sT,%20Williamstown%20MA"
19-749,566,133,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=133SPRING%20ST,%20Williamstown%20MA"
19-753,570,199,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=199COLD%20SPRING%20RD,%20Williamstown%20MA"
19-761,576,388,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=388MAIN%20ST,%20Williamstown%20MA"
19-762,577,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-768,583,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-775,588,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-798,606,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-799,607,177,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=177MAIN%20ST,%20Williamstown%20MA"
19-805,611,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-810,615,612,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=612MAIN%20ST,%20Williamstown%20MA"
19-812,616,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-814,617,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-844,638,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-851,640,1855,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1855MAIN%20ST,%20Williamstown%20MA"
19-857,641,199,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=199COLD%20SPRING%20RD,%20Williamstown%20MA"
19-858,642,112,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=112COLD%20SPRING%20RD,%20Williamstown%20MA"
19-860,644,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-862,645,524,SABIN%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=524SABIN%20DR,%20Williamstown%20MA"
19-864,647,2167,SOUTH%20HEMLOCK%20LN,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2167SOUTH%20HEMLOCK%20LN,%20Williamstown%20MA"
19-865,648,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-870,650,1845,ELM%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1845ELM%20ST,%20Williamstown%20MA"
19-876,654,541,STRATTON%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=541STRATTON%20RD,%20Williamstown%20MA"
19-881,657,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-882,658,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-883,659,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-893,668,165,ADAMS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=165ADAMS%20RD,%20Williamstown%20MA"
19-895,670,70,LATHAM%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=70LATHAM%20ST,%20Williamstown%20MA"
19-896,671,1877,CHAPIN%20HALL%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1877CHAPIN%20HALL%20DR,%20Williamstown%20MA"
19-903,677,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-904,678,1981,GALE%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1981GALE%20RD,%20Williamstown%20MA"
19-909,682,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-910,683,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-912,684,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-913,685,109,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=109MAIN%20ST,%20Williamstown%20MA"
19-914,686,380,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=380MAIN%20ST,%20Williamstown%20MA"
19-916,687,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-917,688,162,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=162MAIN%20ST,%20Williamstown%20MA"
19-922,692,249,TOWN%20OF%20WILLIAMSTOWN,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249TOWN%20OF%20WILLIAMSTOWN,%20Williamstown%20MA"
19-923,693,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-925,694,239,MEACHAM%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=239MEACHAM%20ST,%20Williamstown%20MA"
19-924,695,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-926,696,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-929,697,3,MAIN%20sT,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=3MAIN%20sT,%20Williamstown%20MA"
19-935,703,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-937,705,3,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=3MAIN%20ST,%20Williamstown%20MA"
19-941,708,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-950,714,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-952,716,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-958,721,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-962,723,1299,PETERSBURG%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1299PETERSBURG%20RD,%20Williamstown%20MA"
19-969,726,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-970,727,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-974,730,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-982,733,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-985,736,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-1026,739,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-990,741,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-998,749,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-999,750,127,SPRING%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=127SPRING%20ST,%20Williamstown%20MA"
19-1002,752,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-1007,754,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1008,755,165,ADAMS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=165ADAMS%20RD,%20Williamstown%20MA"
19-1010,756,1023,NORTH%20HEMLOCK%20LN,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1023NORTH%20HEMLOCK%20LN,%20Williamstown%20MA"
19-1011,757,1449,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1449NORTH%20ST,%20Williamstown%20MA"
19-1020,762,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-1023,765,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1027,766,973,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=973MAIN%20ST,%20Williamstown%20MA"
19-1028,767,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1031,768,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1037,772,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-1046,781,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-1048,782,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-1052,785,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-1054,787,631,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=631MAIN%20ST,%20Williamstown%20MA"
19-1057,788,F7,SOUTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=F7SOUTH%20ST,%20Williamstown%20MA"
19-1058,789,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-1063,793,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-1065,794,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-1083,805,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1087,806,151,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=151COLD%20SPRING%20RD,%20Williamstown%20MA"
19-3091,810,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-1100,815,256,NEW%20ASHFORD%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=256NEW%20ASHFORD%20RD,%20Williamstown%20MA"
19-1108,826,1090,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1090CHURCH%20ST,%20Williamstown%20MA"
19-1109,827,1915,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1915NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-1113,830,380,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=380MAIN%20ST,%20Williamstown%20MA"
19-1114,831,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-1123,839,22,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=22NORTH%20ST,%20Williamstown%20MA"
19-1124,840,330,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=330MAIN%20ST,%20Williamstown%20MA"
19-1125,841,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1126,842,1877,CHAPIN%20HALL%20DR,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1877CHAPIN%20HALL%20DR,%20Williamstown%20MA"
19-1136,848,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-1144,856,190,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=190MAIN%20ST,%20Williamstown%20MA"
19-1146,857,406,SCHOOL%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=406SCHOOL%20ST,%20Williamstown%20MA"
19-1161,865,255,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=255WATER%20ST,%20Williamstown%20MA"
19-1162,866,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1166,868,2130,SIMONDS%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=2130SIMONDS%20RD,%20Williamstown%20MA"
19-1168,871,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-1177,879,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-1183,885,333,CHURCH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=333CHURCH%20ST,%20Williamstown%20MA"
19-1184,886,1832,NORTH%20HOOSAC%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=1832NORTH%20HOOSAC%20RD,%20Williamstown%20MA"
19-1185,887,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-1186,888,160,WATER%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=160WATER%20ST,%20Williamstown%20MA"
19-1190,889,109,MAIN%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=109MAIN%20ST,%20Williamstown%20MA"
19-1196,891,225,COLD%20SPRING%20RD,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=225COLD%20SPRING%20RD,%20Williamstown%20MA"
19-1197,892,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1198,893,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
19-1199,894,249,NORTH%20ST,42.708144,"http://api.positionstack.com/v1/forward?access_key=51cb9ee9b367700ff496b642adf55d28&query=249NORTH%20ST,%20Williamstown%20MA"
