,call_number,names,nums,white_oaks,lat,lon,geometry
726,19-11196,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
727,19-11199,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
728,19-11227,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
729,19-11228,NORTH_HOOSAC_RD_+_PINE_COBBLE_RD,,0,-73.185406,42.714296,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
730,19-112597,COLE_AVE_+_LINDEN_ST,,0,-73.193766,42.715426,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
731,19-11336,MOUNTAIN_VIEW_ST,,1,42.7341307,-73.2045771,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
732,19-11351,MAIN_ST_+_PARK_ST,,0,-73.2060755,42.7128747,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
733,19-12363,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
734,19-13411,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
735,19-11417,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
736,19-11434,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
737,19-11438,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
738,19-11447,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
739,19-11498,NORTH_HOOSAC_RD_+_BRIDGES_RD,,0,-73.195369,42.727945,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
740,19-11513,BRIDGES_RD_+_SAND_SPRINGS_RD,,0,-73.201531,42.733981,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
741,19-11543,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
742,19-132573,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
743,19-11628,PINES_LODGE_PARK,,1,42.730794,-73.18713,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
744,19-11644,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
745,19-11666,ARNOLD_ST_+_ELM_ST,,0,-73.189104,42.716033,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
746,19-11744,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
747,19-11748,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
748,19-117493,CUMMINGS_AVE,,1,42.729253,-73.187358,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
749,19-21780,SAND_SPRINGS_RD,,1,42.734622,-73.203557,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
750,19-118901,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
751,19-11826,BRIDGES_RD,406,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
752,19-11828,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
753,19-11877,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
754,19-11919,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
755,19-11922,SPRING_ST_+_LATHAM_ST,,0,-73.2047324,42.7091491,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
756,19-11956,COLE_AVE_+_LINDEN_ST,,0,-73.193766,42.715426,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
757,19-12008,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
758,19-12025,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
759,19-12027,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
760,19-12066,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
761,19-12067,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
762,19-12075,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
763,19-12102,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
764,19-12172,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
765,19-12212,PINES_LODGE_PARK,,1,42.730794,-73.18713,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
766,19-12257,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
767,19-12258,NORTHWEST_HILL_RD_+_BULKLEY_ST,,0,-73.221748,42.722619,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
768,19-12263,WHITE_OAKS_RD,934,1,42.736678,-73.193205,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
769,19-22296,WHITE_OAKS_RD,566,1,42.7425968408662,-73.18808383185193,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
770,19-12296,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
771,19-12395,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
772,19-12485,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
773,19-12546,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
774,19-12584,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
775,19-12623,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
776,19-12665,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
777,19-12674,NORTH_HOOSAC_RD_+_BRIDGES_RD,,0,-73.195369,42.727945,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
778,19-12681,MAIN_ST_+_ADAMS_RD,,0,-73.1845817,42.7019632,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
779,19-12701,PINES_LODGE_PARK,,1,42.730794,-73.18713,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
780,19-12736,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
781,19-12764,COLE_AVE_+_MOORLAND_ST,,0,-73.1959377,42.7131952,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
782,19-12766,SAND_SPRINGS_RD,,1,42.734622,-73.203557,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
783,19-12818,SAND_SPRINGS_RD,,1,42.734622,-73.203557,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
784,19-12839,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
785,19-12822,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
786,19-12834,SAND_SPRINGS_RD,,1,42.734622,-73.203557,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
787,19-12870,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
788,19-12871,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
789,19-22878,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
790,19-12490,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
791,19-12891,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
792,19-129023,GREEN_RIVER_RD_+_GALE_RD,,0,-73.200502,42.694644,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
793,19-12933,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
794,19-12945,COLD_SPRING_RD_+_BEE_HILL_RD,,0,-73.220762,42.7098269,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
795,19-12992,MAIN_ST_+_COLE_AVE,,0,-73.197286,42.7108078,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
796,19-13046,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
797,19-13094,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
798,19-13106,BALLOU_LN,,1,42.733052,-73.193891,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
799,19-33127,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
800,19-13134,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
801,19-13459,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
802,19-13174,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
803,19-13181,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
804,19-13237,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
805,19-13286,SAND_SPRINGS_RD,,1,42.734622,-73.203557,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
806,19-13380,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
807,19-13394,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
808,19-13416,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
809,19-13464,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
810,19-13497,WHITE_OAKS_RD,225,1,42.734835,-73.195515,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
811,19-13594,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
812,19-23608,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
813,19-13635,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
814,19-13664,BALLOU_LN,1056,1,42.733052,-73.193891,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
815,19-13696,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
816,19-13734,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
817,19-13737,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
818,19-13748,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
819,19-13812,SAND_SPRINGS_RD,,1,42.734622,-73.203557,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
820,19-13814,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
821,19-13616,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
822,19-13846,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
823,19-13898,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
824,19-13926,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
825,19-13941,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
826,19-135943,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
827,19-13944,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
828,19-135969,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
829,19-13977,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
830,19-13980,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
831,19-13990,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
832,19-34098,PINES_LODGE_PARK,,1,42.730794,-73.18713,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
833,19-14109,SAND_SPRINGS_RD,107,1,42.73369529886993,-73.19977507115735,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
834,19-14124,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
835,19-14153,NORTH_ST,1449,1,42.7264747,-73.2046469,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
836,19-14166,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
837,19-14180,BRIDGES_RD,127,1,42.73094195,-73.19840704347345,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
838,19-14199,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
839,19-14276,LINDLEY_TER,249,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
840,19-14290,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
841,19-1432,NORTH_HOOSAC_RD_+_COLE_AVE,,0,-73.1887216,42.7197615,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
842,19-14405,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
843,19-14427,SAND_SPRINGS_RD,,1,42.734622,-73.203557,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
844,19-14454,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
845,19-14479,LINDLEY_TER,,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
846,19-24502,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
847,19-14528,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
848,19-14565,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
849,19-14653,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
850,19-314657,BRIDGES,,1,42.72594755,-73.19634998539604,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
851,19-14733,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
852,19-14767,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
853,19-14780,HENDERSON_RD_+_NORTH_HOOSAC_RD,,0,-73.191046,42.724244,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
854,19-14786,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
855,19-14797,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
856,19-14816,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
857,19-14817,SAND_SPRINGS_RD,,1,42.734622,-73.203557,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
858,19-24855,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
859,19-14916,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
860,19-14921,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
861,19-14828,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
862,19-14933,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
863,19-14959,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
864,19-14351,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
865,19-14986,NORTH_HOOSAC_RD_+_CHESTNUT_ST,,0,-73.18933,42.721259,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
866,19-14996,LINDLEY_TER,330,1,42.732197,-73.202274,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
867,19-15176,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
868,19-15180,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
869,19-15388,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
870,19-15339,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
871,19-15440,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
872,19-15456,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
873,19-15527,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
874,19-15570,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
875,19-215578,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
876,19-15564,SAND_SPRINGS_RD_+_SIMONDS_RD,,0,-73.2062723,42.7350599,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
877,19-15594,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
878,19-15657,MAIN_ST_+_LUCE_RD,,0,-73.1818739,42.7015838,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
879,19-15668,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
880,19-15725,SIMONDS_RD,,1,42.7316056,-73.2050909,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
881,19-15757,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
882,19-15758,BRIDGES_RD,,1,42.731103,-73.198242,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
883,19-15794,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
884,19-15820,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
885,19-15823,LINDEN_ST_+_COLE_AVE,,0,-73.193766,42.715426,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
886,19-15827,SOUTH_HEMLOCK_LN,,1,42.724769,-73.205618,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
887,19-16605,NORTH_HOOSAC_RD,,1,42.72888,-73.198052,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
888,19-16010,CHARLES_ST,1735,1,42.729715,-73.195682,"MULTIPOINT (-73.19728600000001 42.7108078, -73.19719240000001 42.7107893)"
